# This file contains the data of all generations
# of objectives = 3, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 44, constr_violation, rank, crowding_distance
# gen = 1
8.800000e+01	2.400000e+01	1.654000e-03	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0.000000e+00	2	3.005386e-01
1.140000e+02	1.900000e+01	1.302000e-03	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0.000000e+00	1	5.682496e-01
1.740000e+02	2.400000e+01	1.663000e-03	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0.000000e+00	4	1.000000e+14
9.400000e+01	2.600000e+01	1.766000e-03	1	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0.000000e+00	3	1.000000e+14
3.010000e+02	1.400000e+01	9.670000e-04	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
1.680000e+02	2.500000e+01	1.720000e-03	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0.000000e+00	4	1.000000e+14
# gen = 2
2.330000e+02	1.400000e+01	9.990000e-04	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0.000000e+00	1	2.333379e-01
7.000000e+01	2.100000e+01	1.425000e-03	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0.000000e+00	1	5.374868e-01
4.300000e+01	2.900000e+01	1.984000e-03	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0.000000e+00	1	1.000000e+14
1.390000e+02	1.700000e+01	1.146000e-03	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0.000000e+00	1	2.154475e-01
1.860000e+02	1.600000e+01	1.090000e-03	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0.000000e+00	1	1.264999e-01
3.010000e+02	1.400000e+01	9.670000e-04	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
1.140000e+02	1.900000e+01	1.302000e-03	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0.000000e+00	1	2.694816e-01
1.840000e+02	1.600000e+01	1.124000e-03	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0.000000e+00	1	1.235226e-01
1.970000e+02	1.600000e+01	1.114000e-03	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
1.530000e+02	1.700000e+01	1.178000e-03	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0.000000e+00	2	6.379583e-01
1.220000e+02	2.000000e+01	1.369000e-03	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0.000000e+00	2	6.602121e-01
7.200000e+01	2.200000e+01	1.508000e-03	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0.000000e+00	2	1.000000e+14
7.600000e+01	2.100000e+01	1.453000e-03	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0.000000e+00	2	3.620417e-01
2.210000e+02	1.600000e+01	1.128000e-03	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0.000000e+00	3	1.000000e+14
8.500000e+01	2.600000e+01	1.807000e-03	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0.000000e+00	3	1.000000e+14
1.880000e+02	1.800000e+01	1.252000e-03	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	3	5.331023e-01
# gen = 3
4.300000e+01	1.900000e+01	1.304000e-03	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0.000000e+00	1	1.000000e+14
1.370000e+02	1.700000e+01	1.151000e-03	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0.000000e+00	1	3.199357e-01
1.840000e+02	1.600000e+01	1.124000e-03	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0.000000e+00	1	2.494475e-01
1.140000e+02	1.900000e+01	1.302000e-03	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0.000000e+00	1	4.061157e-01
3.010000e+02	1.400000e+01	9.670000e-04	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
1.860000e+02	1.600000e+01	1.090000e-03	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0.000000e+00	1	2.536141e-01
1.390000e+02	1.700000e+01	1.146000e-03	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0.000000e+00	1	1.540964e-01
2.330000e+02	1.400000e+01	9.990000e-04	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0.000000e+00	1	1.000000e+14
1.220000e+02	2.000000e+01	1.369000e-03	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0.000000e+00	2	3.768538e-01
1.530000e+02	1.700000e+01	1.178000e-03	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0.000000e+00	2	3.626029e-01
1.970000e+02	1.600000e+01	1.114000e-03	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
4.300000e+01	2.900000e+01	1.984000e-03	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0.000000e+00	2	1.000000e+14
7.000000e+01	2.100000e+01	1.425000e-03	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0.000000e+00	2	6.373971e-01
7.200000e+01	2.200000e+01	1.508000e-03	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0.000000e+00	3	1.000000e+14
2.210000e+02	1.600000e+01	1.128000e-03	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0.000000e+00	3	1.000000e+14
1.560000e+02	2.000000e+01	1.402000e-03	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0.000000e+00	3	4.627183e-01
# gen = 4
2.330000e+02	1.400000e+01	9.990000e-04	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0.000000e+00	1	1.000000e+14
1.390000e+02	1.700000e+01	1.146000e-03	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0.000000e+00	1	1.540964e-01
1.860000e+02	1.600000e+01	1.090000e-03	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0.000000e+00	1	3.202808e-01
3.010000e+02	1.400000e+01	9.670000e-04	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
1.140000e+02	1.900000e+01	1.302000e-03	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0.000000e+00	1	2.727823e-01
1.840000e+02	1.600000e+01	1.124000e-03	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0.000000e+00	1	1.827809e-01
1.370000e+02	1.700000e+01	1.151000e-03	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0.000000e+00	1	3.199357e-01
4.300000e+01	1.900000e+01	1.304000e-03	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0.000000e+00	1	1.000000e+14
6.700000e+01	2.200000e+01	1.514000e-03	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0.000000e+00	2	4.777460e-01
1.090000e+02	1.900000e+01	1.350000e-03	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0.000000e+00	2	3.768538e-01
7.000000e+01	2.100000e+01	1.425000e-03	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0.000000e+00	2	2.306674e-01
4.300000e+01	2.900000e+01	1.984000e-03	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0.000000e+00	2	1.000000e+14
1.970000e+02	1.600000e+01	1.114000e-03	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
1.530000e+02	1.700000e+01	1.178000e-03	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0.000000e+00	2	3.578207e-01
7.200000e+01	2.200000e+01	1.508000e-03	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0.000000e+00	3	1.000000e+14
2.210000e+02	1.600000e+01	1.128000e-03	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0.000000e+00	3	1.000000e+14
# gen = 5
2.560000e+02	1.200000e+01	8.290000e-04	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
4.300000e+01	1.900000e+01	1.304000e-03	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0.000000e+00	1	1.000000e+14
1.370000e+02	1.700000e+01	1.151000e-03	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0.000000e+00	1	1.962164e-01
1.840000e+02	1.600000e+01	1.124000e-03	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0.000000e+00	1	2.080888e-01
1.140000e+02	1.900000e+01	1.302000e-03	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0.000000e+00	1	2.544733e-01
1.860000e+02	1.600000e+01	1.090000e-03	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0.000000e+00	1	2.120207e-01
1.390000e+02	1.700000e+01	1.146000e-03	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0.000000e+00	1	1.877379e-01
2.330000e+02	1.400000e+01	9.990000e-04	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0.000000e+00	1	4.831803e-01
2.990000e+02	1.400000e+01	9.610000e-04	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0.000000e+00	2	1.000000e+14
4.300000e+01	2.900000e+01	1.984000e-03	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0.000000e+00	2	1.000000e+14
6.700000e+01	2.200000e+01	1.514000e-03	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0.000000e+00	2	3.950780e-01
1.970000e+02	1.600000e+01	1.114000e-03	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0.000000e+00	2	2.799423e-01
2.870000e+02	1.400000e+01	9.830000e-04	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0.000000e+00	2	2.271103e-01
7.000000e+01	2.100000e+01	1.425000e-03	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0.000000e+00	2	1.747918e-01
1.090000e+02	1.900000e+01	1.350000e-03	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0.000000e+00	2	1.597164e-01
1.290000e+02	1.900000e+01	1.307000e-03	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0.000000e+00	2	1.577804e-01
# gen = 6
1.050000e+02	1.600000e+01	1.110000e-03	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0.000000e+00	1	3.576697e-01
4.200000e+01	2.700000e+01	1.874000e-03	0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0.000000e+00	1	1.000000e+14
2.330000e+02	1.400000e+01	9.990000e-04	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0.000000e+00	1	2.811767e-01
1.860000e+02	1.600000e+01	1.090000e-03	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0.000000e+00	1	2.792281e-01
4.300000e+01	1.900000e+01	1.304000e-03	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0.000000e+00	1	5.862754e-01
2.560000e+02	1.200000e+01	8.290000e-04	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
2.990000e+02	1.400000e+01	9.610000e-04	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0.000000e+00	2	1.000000e+14
4.300000e+01	2.900000e+01	1.984000e-03	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0.000000e+00	2	1.000000e+14
6.700000e+01	2.200000e+01	1.514000e-03	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0.000000e+00	2	3.950780e-01
2.340000e+02	1.500000e+01	1.007000e-03	0	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0.000000e+00	2	1.903147e-01
1.260000e+02	1.800000e+01	1.240000e-03	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0.000000e+00	2	1.235941e-01
2.870000e+02	1.400000e+01	9.830000e-04	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0.000000e+00	2	1.218462e-01
7.700000e+01	2.100000e+01	1.411000e-03	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0.000000e+00	2	1.196636e-01
1.090000e+02	1.900000e+01	1.350000e-03	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0.000000e+00	2	1.059158e-01
1.140000e+02	1.900000e+01	1.302000e-03	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0.000000e+00	2	1.024222e-01
1.390000e+02	1.700000e+01	1.146000e-03	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0.000000e+00	2	9.221779e-02
# gen = 7
8.400000e+01	1.900000e+01	1.281000e-03	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0.000000e+00	1	3.362330e-01
1.910000e+02	1.500000e+01	1.033000e-03	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0.000000e+00	1	1.466803e-01
2.560000e+02	1.200000e+01	8.290000e-04	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
4.300000e+01	1.900000e+01	1.304000e-03	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0.000000e+00	1	3.212419e-01
1.860000e+02	1.600000e+01	1.090000e-03	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0.000000e+00	1	1.807400e-01
2.330000e+02	1.400000e+01	9.990000e-04	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0.000000e+00	1	2.329845e-01
4.200000e+01	2.700000e+01	1.874000e-03	0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0.000000e+00	1	1.000000e+14
1.050000e+02	1.600000e+01	1.110000e-03	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0.000000e+00	1	2.864702e-01
2.930000e+02	1.400000e+01	9.250000e-04	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0.000000e+00	2	1.000000e+14
4.300000e+01	2.900000e+01	1.984000e-03	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0.000000e+00	2	1.000000e+14
